ˇregion,repDate,intRepDate,startTime,endTime,newTransectCode,ButtID,hSpeciesName,eSpeciesName,sectionNum,butterflyNum,repId,userID,temperature,Lat,Lon,OldButtName,year,month,reason why was not loaded
NORTH,1/28/2010,28/01/2010,11:00:00,12:45:00,TRANS346,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,2extra,4,2066,SYS5,17,32.552866,34.944528,NULL,2010,1,
NORTH,1/28/2010,28/01/2010,11:00:00,12:45:00,TRANS346,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,4extra,1,2066,SYS5,17,32.552866,34.944528,NULL,2010,1,
NORTH,1/28/2010,28/01/2010,11:00:00,12:45:00,TRANS346,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,5extra,11,2066,SYS5,17,32.552866,34.944528,NULL,2010,1,
NORTH,02/10/2010,10/02/2010,11:30:00,13:00:00,TRANS301,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,5extra,1,2070,SYS5,20.2,32.551467,34.943514,NULL,2010,2,
NORTH,02/10/2010,10/02/2010,11:30:00,13:00:00,TRANS301,24,€º∞Íπ›-€º∏‡∏„ ‘∑ﬁº∞Ê¥‹∞Í∑ºŸ¥›,Anthocharis cardamines,5extra,3,2070,SYS5,20.2,32.551467,34.943514,NULL,2010,2,
NORTH,02/10/2010,10/02/2010,11:30:00,13:00:00,TRANS346,1,÷∞‡∑—-·∞‡’º‡¥ŸÍ ‡∏–∂‘,Papilio machaon,2extra,1,2073,SYS5,20.2,32.552866,34.944528,NULL,2010,2,
NORTH,02/10/2010,10/02/2010,11:30:00,13:00:00,TRANS346,22,Ÿ∞ËπÁ-€º∏‡∏„ ﬁ∞‰ª·∞‰º∏·,Euchloe belemia,2extra,1,2073,SYS5,20.2,32.552866,34.944528,‹—‡Ÿﬂ ŸË’Á-‰·Ÿ›,2010,2,
NORTH,02/10/2010,10/02/2010,11:30:00,13:00:00,TRANS346,28,Ê∑‘≤—’π‡¥Ÿ ‘∑Íº¥‹∞Íº∏ﬂ,Colias croceus,2extra,1,2073,SYS5,20.2,32.552866,34.944528,‹—‡Ÿﬂ Í‹Íﬂ,2010,2,
NORTH,02/10/2010,10/02/2010,11:30:00,13:00:00,TRANS346,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,2extra,1,2073,SYS5,20.2,32.552866,34.944528,NULL,2010,2,
NORTH,2/28/2010,28/02/2010,10:45:00,12:15:00,TRANS301,22,Ÿ∞ËπÁ-€º∏‡∏„ ﬁ∞‰ª·∞‰º∏·,Euchloe belemia,4extra,1,2076,SYS5,0.6,32.551467,34.943514,‹—‡Ÿﬂ ŸË’Á-‰·Ÿ›,2010,2,
NORTH,2/28/2010,28/02/2010,10:45:00,12:15:00,TRANS301,22,Ÿ∞ËπÁ-€º∏‡∏„ ﬁ∞‰ª·∞‰º∏·,Euchloe belemia,6extra,1,2076,SYS5,0.6,32.551467,34.943514,‹—‡Ÿﬂ ŸË’Á-‰·Ÿ›,2010,2,
NORTH,2/28/2010,28/02/2010,10:45:00,12:15:00,TRANS301,24,€º∞Íπ›-€º∏‡∏„ ‘∑ﬁº∞Ê¥‹∞Í∑ºŸ¥›,Anthocharis cardamines,6extra,1,2076,SYS5,0.6,32.551467,34.943514,NULL,2010,2,
NORTH,2/28/2010,28/02/2010,10:45:00,12:15:00,TRANS346,1,÷∞‡∑—-·∞‡’º‡¥ŸÍ ‡∏–∂‘,Papilio machaon,2extra,2,2079,SYS5,0.6,32.552866,34.944528,NULL,2010,2,
NORTH,2/28/2010,28/02/2010,10:45:00,12:15:00,TRANS346,22,Ÿ∞ËπÁ-€º∏‡∏„ ﬁ∞‰ª·∞‰º∏·,Euchloe belemia,2extra,1,2079,SYS5,0.6,32.552866,34.944528,‹—‡Ÿﬂ ŸË’Á-‰·Ÿ›,2010,2,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,10,‹∑—∞‡¥Ÿﬂ ‘∑€º∞Ë’º—,Pieris brassicae,7extra,1,2080,SYS14,27,32.84836667,35.11203333,NULL,2010,3,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,1extra,2,2080,SYS14,27,32.84836667,35.11203333,NULL,2010,3,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,2extra,1,2080,SYS14,27,32.84836667,35.11203333,NULL,2010,3,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,3extra,1,2080,SYS14,27,32.84836667,35.11203333,NULL,2010,3,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,4extra,1,2080,SYS14,27,32.84836667,35.11203333,NULL,2010,3,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,6extra,3,2080,SYS14,27,32.84836667,35.11203333,NULL,2010,3,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,7extra,1,2080,SYS14,27,32.84836667,35.11203333,NULL,2010,3,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,8extra,1,2080,SYS14,27,32.84836667,35.11203333,NULL,2010,3,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,11extra,1,2080,SYS14,27,32.84836667,35.11203333,NULL,2010,3,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,12extra,2,2080,SYS14,27,32.84836667,35.11203333,NULL,2010,3,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,28,Ê∑‘≤—’π‡¥Ÿ ‘∑Íº¥‹∞Íº∏ﬂ,Colias croceus,1extra,2,2080,SYS14,27,32.84836667,35.11203333,‹—‡Ÿﬂ Í‹Íﬂ,2010,3,
NORTH,03/04/2010,04/03/2010,10:06:00,10:46:00,TRANS304,29,‹¥Ÿﬁ’π‡¥Ÿ ‘∏–∂È¡∞◊∏Ë,Gonepteryx cleopatra,11extra,1,2080,SYS14,27,32.84836667,35.11203333,‹Ÿﬁ’‡ŸÍ –È◊Ë,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS301,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,3extra,1,2082,SYS5,24,32.551467,34.943514,NULL,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS301,24,€º∞Íπ›-€º∏‡∏„ ‘∑ﬁº∞Ê¥‹∞Í∑ºŸ¥›,Anthocharis cardamines,4extra,1,2082,SYS5,24,32.551467,34.943514,NULL,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS301,28,Ê∑‘≤—’π‡¥Ÿ ‘∑Íº¥‹∞Íº∏ﬂ,Colias croceus,5extra,1,2082,SYS5,24,32.551467,34.943514,‹—‡Ÿﬂ Í‹Íﬂ,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS301,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,5extra,1,2082,SYS5,24,32.551467,34.943514,NULL,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS302,24,€º∞Íπ›-€º∏‡∏„ ‘∑ﬁº∞Ê¥‹∞Í∑ºŸ¥›,Anthocharis cardamines,1extra,1,2083,SYS5,24,32.545599,34.939289,NULL,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS302,24,€º∞Íπ›-€º∏‡∏„ ‘∑ﬁº∞Ê¥‹∞Í∑ºŸ¥›,Anthocharis cardamines,4extra,1,2083,SYS5,24,32.545599,34.939289,NULL,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS302,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,4extra,1,2083,SYS5,24,32.545599,34.939289,NULL,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS302,117,Íº∑€∞‹¥Ÿ‹ ‘∏–µ÷’π—,Pseudophilotes vicrama,1extra,1,2083,SYS5,24,32.545599,34.939289,€◊‹Ÿ‹ –÷’—,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS346,1,÷∞‡∑—-·∞‡’º‡¥ŸÍ ‡∏–∂‘,Papilio machaon,4extra,1,2085,SYS5,24,32.552866,34.944528,NULL,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS346,22,Ÿ∞ËπÁ-€º∏‡∏„ ﬁ∞‰ª·∞‰º∏·,Euchloe belemia,2extra,1,2085,SYS5,24,32.552866,34.944528,‹—‡Ÿﬂ ŸË’Á-‰·Ÿ›,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS346,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,2extra,1,2085,SYS5,24,32.552866,34.944528,NULL,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS346,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,4extra,2,2085,SYS5,24,32.552866,34.944528,NULL,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS346,96,€º∑◊∞‹’πﬂ ‘∏–∑·∞‰º∂·∂Í,Leptotes pirithous,4extra,1,2085,SYS5,24,32.552866,34.944528,€◊‹Ÿ‹ –·‰·Í,2010,3,
NORTH,03/07/2010,07/03/2010,10:45:00,12:00:00,TRANS346,117,Íº∑€∞‹¥Ÿ‹ ‘∏–µ÷’π—,Pseudophilotes vicrama,4extra,2,2085,SYS5,24,32.552866,34.944528,€◊‹Ÿ‹ –÷’—,2010,3,
NORTH,03/08/2010,08/03/2010,11:20:00,11:40:00,TRANS009,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,7extra,1,2086,SYS1,22.6,33.029358,35.39415,NULL,2010,3,
NORTH,03/08/2010,08/03/2010,11:20:00,11:40:00,TRANS009,29,‹¥Ÿﬁ’π‡¥Ÿ ‘∏–∂È¡∞◊∏Ë,Gonepteryx cleopatra,1extra,2,2086,SYS1,22.6,33.029358,35.39415,‹Ÿﬁ’‡ŸÍ –È◊Ë,2010,3,
NORTH,3/19/2010,19/03/2010,10:13:00,11:29:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,1extra,1,2090,SYS14,22,32.84836667,35.11203333,NULL,2010,3,
NORTH,3/19/2010,19/03/2010,10:13:00,11:29:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,5extra,1,2090,SYS14,22,32.84836667,35.11203333,NULL,2010,3,
NORTH,3/19/2010,19/03/2010,10:13:00,11:29:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,6extra,1,2090,SYS14,22,32.84836667,35.11203333,NULL,2010,3,
NORTH,3/19/2010,19/03/2010,10:13:00,11:29:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,9extra,2,2090,SYS14,22,32.84836667,35.11203333,NULL,2010,3,
NORTH,3/19/2010,19/03/2010,10:13:00,11:29:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,11extra,2,2090,SYS14,22,32.84836667,35.11203333,NULL,2010,3,
NORTH,3/19/2010,19/03/2010,10:13:00,11:29:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,12extra,1,2090,SYS14,22,32.84836667,35.11203333,NULL,2010,3,
NORTH,3/19/2010,19/03/2010,10:13:00,11:29:00,TRANS304,37,”º∏‡∏–¥ŸÍ ‘≤”’ºË∏‘,Danaus chrysippus,10extra,1,2090,SYS14,22,32.84836667,35.11203333,”‡–ŸÍ Í‰’◊-·”’›,2010,3,
NORTH,3/19/2010,19/03/2010,10:13:00,11:29:00,TRANS304,43,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑·º¥Ë∞‰º∏”,Vanessa atalanta,2extra,1,2090,SYS14,22,32.84836667,35.11203333,NULL,2010,3,
NORTH,3/19/2010,19/03/2010,10:13:00,11:29:00,TRANS304,95,€º∑◊∞‹’πﬂ ‘∏–∏‰’ºﬂ,Lampides boeticus,2extra,1,2090,SYS14,22,32.84836667,35.11203333,€◊‹Ÿ‹ –‰’ﬂ,2010,3,
NORTH,3/20/2010,20/03/2010,11:40:00,12:05:00,TRANS009,7,Ê¥—∞‚’πﬂ È¡∏Á’º„,Archon apollinus,10extra,1,2091,SYS1,15.6,33.029358,35.39415,Ê—‚’‡Ÿ ÈÁ’„,2010,3,
NORTH,3/20/2010,20/03/2010,11:02:00,11:18:00,TRANS322,10,‹∑—∞‡¥Ÿﬂ ‘∑€º∞Ë’º—,Pieris brassicae,2extra,1,2092,SYS15,21,32.71231667,35.10788333,NULL,2010,3,
NORTH,3/20/2010,20/03/2010,11:02:00,11:18:00,TRANS322,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,2extra,1,2092,SYS15,21,32.71231667,35.10788333,NULL,2010,3,
NORTH,3/20/2010,20/03/2010,11:02:00,11:18:00,TRANS322,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,5extra,1,2092,SYS15,21,32.71231667,35.10788333,NULL,2010,3,
NORTH,3/20/2010,20/03/2010,11:02:00,11:18:00,TRANS322,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,2extra,1,2092,SYS15,21,32.71231667,35.10788333,NULL,2010,3,
NORTH,3/20/2010,20/03/2010,11:57:00,12:13:00,TRANS330,5,Ê¥—∞‚’π‡¥Ÿ Á∏È¡’ºÿ,Allancastria cerisyi,6extra,1,2093,SYS15,23.5,32.71251667,35.1095,NULL,2010,3,
NORTH,3/20/2010,20/03/2010,11:57:00,12:13:00,TRANS330,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,6extra,2,2093,SYS15,23.5,32.71251667,35.1095,NULL,2010,3,
NORTH,3/20/2010,20/03/2010,11:57:00,12:13:00,TRANS330,37,”º∏‡∏–¥ŸÍ ‘≤”’ºË∏‘,Danaus chrysippus,4extra,1,2093,SYS15,23.5,32.71251667,35.1095,”‡–ŸÍ Í‰’◊-·”’›,2010,3,
NORTH,3/20/2010,20/03/2010,11:57:00,12:13:00,TRANS330,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,3extra,2,2093,SYS15,23.5,32.71251667,35.1095,NULL,2010,3,
NORTH,3/20/2010,20/03/2010,12:15:00,12:30:00,TRANS339,29,‹¥Ÿﬁ’π‡¥Ÿ ‘∏–∂È¡∞◊∏Ë,Gonepteryx cleopatra,3extra,1,2094,SYS15,23.3,32.7142,35.10771667,‹Ÿﬁ’‡ŸÍ –È◊Ë,2010,3,
NORTH,3/21/2010,21/03/2010,10:00:00,11:30:00,TRANS301,1,÷∞‡∑—-·∞‡’º‡¥ŸÍ ‡∏–∂‘,Papilio machaon,7extra,1,2095,SYS5,18,32.551467,34.943514,NULL,2010,3,
NORTH,3/21/2010,21/03/2010,10:00:00,11:30:00,TRANS301,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,7extra,2,2095,SYS5,18,32.551467,34.943514,NULL,2010,3,
NORTH,3/21/2010,21/03/2010,10:00:00,11:30:00,TRANS301,28,Ê∑‘≤—’π‡¥Ÿ ‘∑Íº¥‹∞Íº∏ﬂ,Colias croceus,4extra,2,2095,SYS5,18,32.551467,34.943514,‹—‡Ÿﬂ Í‹Íﬂ,2010,3,
NORTH,3/21/2010,21/03/2010,10:00:00,11:30:00,TRANS301,28,Ê∑‘≤—’π‡¥Ÿ ‘∑Íº¥‹∞Íº∏ﬂ,Colias croceus,5extra,1,2095,SYS5,18,32.551467,34.943514,‹—‡Ÿﬂ Í‹Íﬂ,2010,3,
NORTH,3/21/2010,21/03/2010,10:00:00,11:30:00,TRANS301,29,‹¥Ÿﬁ’π‡¥Ÿ ‘∏–∂È¡∞◊∏Ë,Gonepteryx cleopatra,5extra,2,2095,SYS5,18,32.551467,34.943514,‹Ÿﬁ’‡ŸÍ –È◊Ë,2010,3,
NORTH,3/21/2010,21/03/2010,10:00:00,11:30:00,TRANS301,43,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑·º¥Ë∞‰º∏”,Vanessa atalanta,6extra,1,2095,SYS5,18,32.551467,34.943514,NULL,2010,3,
NORTH,3/21/2010,21/03/2010,10:00:00,11:30:00,TRANS301,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,4extra,1,2095,SYS5,18,32.551467,34.943514,NULL,2010,3,
NORTH,3/21/2010,21/03/2010,10:00:00,11:30:00,TRANS301,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,6extra,1,2095,SYS5,18,32.551467,34.943514,NULL,2010,3,
NORTH,3/21/2010,21/03/2010,10:00:00,11:30:00,TRANS346,1,÷∞‡∑—-·∞‡’º‡¥ŸÍ ‡∏–∂‘,Papilio machaon,6extra,3,2098,SYS5,18,32.552866,34.944528,NULL,2010,3,
NORTH,3/21/2010,21/03/2010,10:00:00,11:30:00,TRANS346,28,Ê∑‘≤—’π‡¥Ÿ ‘∑Íº¥‹∞Íº∏ﬂ,Colias croceus,4extra,1,2098,SYS5,18,32.552866,34.944528,‹—‡Ÿﬂ Í‹Íﬂ,2010,3,
NORTH,3/21/2010,21/03/2010,10:00:00,11:30:00,TRANS346,28,Ê∑‘≤—’π‡¥Ÿ ‘∑Íº¥‹∞Íº∏ﬂ,Colias croceus,6extra,1,2098,SYS5,18,32.552866,34.944528,‹—‡Ÿﬂ Í‹Íﬂ,2010,3,
NORTH,3/25/2010,25/03/2010,11:33:00,11:48:00,TRANS322,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,6extra,1,2100,SYS15,24,32.71231667,35.10788333,NULL,2010,3,
NORTH,3/25/2010,25/03/2010,12:07:00,12:19:00,TRANS339,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,2extra,1,2102,SYS15,24.1,32.7142,35.10771667,NULL,2010,3,
NORTH,04/10/2010,10/04/2010,11:10:00,11:22:00,TRANS339,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,3extra,1,2114,SYS15,23.8,32.7142,35.10771667,NULL,2010,4,
NORTH,4/15/2010,15/04/2010,10:07:00,11:47:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,1extra,2,2116,SYS14,29,32.84836667,35.11203333,NULL,2010,4,
NORTH,4/15/2010,15/04/2010,10:07:00,11:47:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,4extra,1,2116,SYS14,29,32.84836667,35.11203333,NULL,2010,4,
NORTH,4/15/2010,15/04/2010,10:07:00,11:47:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,6extra,1,2116,SYS14,29,32.84836667,35.11203333,NULL,2010,4,
NORTH,4/15/2010,15/04/2010,10:07:00,11:47:00,TRANS304,29,‹¥Ÿﬁ’π‡¥Ÿ ‘∏–∂È¡∞◊∏Ë,Gonepteryx cleopatra,4extra,1,2116,SYS14,29,32.84836667,35.11203333,‹Ÿﬁ’‡ŸÍ –È◊Ë,2010,4,
NORTH,4/15/2010,15/04/2010,10:07:00,11:47:00,TRANS304,29,‹¥Ÿﬁ’π‡¥Ÿ ‘∏–∂È¡∞◊∏Ë,Gonepteryx cleopatra,5extra,1,2116,SYS14,29,32.84836667,35.11203333,‹Ÿﬁ’‡ŸÍ –È◊Ë,2010,4,
NORTH,4/15/2010,15/04/2010,10:07:00,11:47:00,TRANS304,29,‹¥Ÿﬁ’π‡¥Ÿ ‘∏–∂È¡∞◊∏Ë,Gonepteryx cleopatra,6extra,2,2116,SYS14,29,32.84836667,35.11203333,‹Ÿﬁ’‡ŸÍ –È◊Ë,2010,4,
NORTH,4/15/2010,15/04/2010,15:53:00,16:20:00,TRANS009,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,2extra,1,2117,SYS1,24.5,33.029358,35.39415,NULL,2010,4,
NORTH,4/15/2010,15/04/2010,15:53:00,16:20:00,TRANS009,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,2extra,1,2117,SYS1,24.5,33.029358,35.39415,NULL,2010,4,
NORTH,4/15/2010,15/04/2010,15:53:00,16:20:00,TRANS009,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,4extra,1,2117,SYS1,24.5,33.029358,35.39415,NULL,2010,4,
NORTH,4/15/2010,15/04/2010,15:53:00,16:20:00,TRANS009,44,‡¥Ÿﬁ∞‰¥ŸÍ ‘∑◊ªË∞È¡∏„,Vanessa cardui,10extra,1,2117,SYS1,24.5,33.029358,35.39415,NULL,2010,4,
NORTH,4/16/2010,16/04/2010,10:14:00,11:20:00,TRANS304,10,‹∑—∞‡¥Ÿﬂ ‘∑€º∞Ë’º—,Pieris brassicae,5extra,2,2118,SYS14,24,32.84836667,35.11203333,NULL,2010,4,
NORTH,4/16/2010,16/04/2010,10:14:00,11:20:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,1extra,3,2118,SYS14,24,32.84836667,35.11203333,NULL,2010,4,
NORTH,4/16/2010,16/04/2010,10:14:00,11:20:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,5extra,2,2118,SYS14,24,32.84836667,35.11203333,NULL,2010,4,
NORTH,4/16/2010,16/04/2010,10:14:00,11:20:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,6extra,1,2118,SYS14,24,32.84836667,35.11203333,NULL,2010,4,
NORTH,4/16/2010,16/04/2010,10:14:00,11:20:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,7extra,1,2118,SYS14,24,32.84836667,35.11203333,NULL,2010,4,
NORTH,4/16/2010,16/04/2010,10:14:00,11:20:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,8extra,1,2118,SYS14,24,32.84836667,35.11203333,NULL,2010,4,
NORTH,4/16/2010,16/04/2010,10:14:00,11:20:00,TRANS304,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,9extra,1,2118,SYS14,24,32.84836667,35.11203333,NULL,2010,4,
NORTH,4/16/2010,16/04/2010,10:14:00,11:20:00,TRANS304,144,‘∂·∞‰ºµË¥ŸÍ ‘∑”ºπ◊∑ﬂ,Pelopidas thrax,8extra,1,2118,SYS14,24,32.84836667,35.11203333,NULL,2010,4,
NORTH,4/17/2010,17/04/2010,10:44:00,11:00:00,TRANS322,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,1extra,1,2123,SYS15,24.2,32.71231667,35.10788333,NULL,2010,4,
NORTH,4/17/2010,17/04/2010,10:44:00,11:00:00,TRANS322,29,‹¥Ÿﬁ’π‡¥Ÿ ‘∏–∂È¡∞◊∏Ë,Gonepteryx cleopatra,1extra,1,2123,SYS15,24.2,32.71231667,35.10788333,‹Ÿﬁ’‡ŸÍ –È◊Ë,2010,4,
NORTH,4/17/2010,17/04/2010,11:35:00,11:46:00,TRANS339,12,‹∑—∞‡¥Ÿﬂ ‘∑Êº∞‡’πﬂ,Pieris rapae,2extra,1,2125,SYS15,26.8,32.7142,35.10771667,NULL,2010,4,
NORTH,4/18/2010,18/04/2010,10:30:00,12:00:00,TRANS301,1,÷∞‡∑—-·∞‡’º‡¥ŸÍ ‡∏–∂‘,Papilio machaon,6extra,1,2126,SYS5,21,32.551467,34.943514,NULL,2010,4,
NORTH,4/18/2010,18/04/2010,10:30:00,12:00:00,TRANS301,28,Ê∑‘≤—’π‡¥Ÿ ‘∑Íº¥‹∞Íº∏ﬂ,Colias croceus,6extra,1,2126,SYS5,21,32.551467,34.943514,‹—‡Ÿﬂ Í‹Íﬂ,2010,4,
NORTH,4/18/2010,18/04/2010,10:30:00,12:00:00,TRANS301,29,‹¥Ÿﬁ’π‡¥Ÿ ‘∏–∂È¡∞◊∏Ë,Gonepteryx cleopatra,4extra,1,2126,SYS5,21,32.551467,34.943514,‹Ÿﬁ’‡ŸÍ –È◊Ë,2010,4,
NORTH,4/18/2010,18/04/2010,10:30:00,12:00:00,TRANS301,29,‹¥Ÿﬁ’π‡¥Ÿ ‘∏–∂È¡∞◊∏Ë,Gonepteryx cleopatra,6extra,1,2126,SYS5,21,32.551467,34.943514,‹Ÿﬁ’‡ŸÍ –È◊Ë,2010,4,
NORTH,4/18/2010,18/04/2010,10:30:00,12:00:00,TRANS301,60,–≤—¥Ÿ—¥ŸÍ ﬁ∞È¡ªŸº∂È¡∂Í,Melanargia titea,4extra,2,2126,SYS5,21,32.551467,34.943514,·ÿŸËŸÍ ﬁÈ’ŸÈÍ,2010,4,
NORTH,4/18/2010,18/04/2010,10:30:00,12:00:00,TRANS301,69,·∏ÿ¥ŸË¥ŸÍ ‰º∞Á’º◊∏‘,Maniola telmessia,6extra,6,2126,SYS5,21,32.551467,34.943514,NULL,2010,4,
NORTH,4/18/2010,18/04/2010,10:30:00,12:00:00,TRANS301,95,€º∑◊∞‹’πﬂ ‘∏–∏‰’ºﬂ,Lampides boeticus,4extra,1,2126,SYS5,21,32.551467,34.943514,€◊‹Ÿ‹ –‰’ﬂ,2010,4,
NORTH,4/18/2010,18/04/2010,10:30:00,12:00:00,TRANS301,117,Íº∑€∞‹¥Ÿ‹ ‘∏–µ÷’π—,Pseudophilotes vicrama,1extra,1,2126,SYS5,21,32.551467,34.943514,€◊‹Ÿ‹ –÷’—,2010,4,
